text,label,source
My thesis explores the intersection of my boss and database.,1,gemini
Sometimes I feel like capitalism is just too much.,1,gemini
"Honestly, the main character is a massive red flag.",1,gemini
YTA. You shouldn't have played the email.,1,gemini
TIL that this code is actually goated.,1,gemini
"As per my previous email regarding the server, we need to align.",1,gemini
studying my boss is making me go goated,1,gemini
my squad is completely weird after that patch.,1,gemini
Please review the attached project and provide your feedback by EOD.,1,gemini
"As I reflect on this semester, the server has been underwhelming.",1,gemini
Just needed a mental health day to deal with my cat.,1,gemini
can't believe my cat actually deleted that lmaoo,1,gemini
"Mods, please cancel this.",1,gemini
honestly fix email rn 🥞,1,gemini
Unpopular opinion: the server is goated.,1,gemini
I've been feeling so cooked lately...,1,gemini
my spreadsheet is completely beautiful after that patch.,1,gemini
woke up craving iced coffee so here we are ☕,1,gemini
Can someone explain why this assignment is so toxic?,1,gemini
A comprehensive analysis of the final boss reveals systemic issues.,1,gemini
It's okay to feel insane sometimes.,1,gemini
studying my cat is making me go broken,1,gemini
Sometimes I feel like my boss is just too much.,1,gemini
this assignment is mid tbh,1,gemini
L + ratio + insane,1,gemini
Can we push the wifi to 3 PM? I have a conflict.,1,gemini
does anyone else skip project or is it just me?,1,gemini
It's okay to feel beautiful sometimes.,1,gemini
"As I reflect on this semester, the economy has been exhausting.",1,gemini
yall my wifi is toxic 💀,1,gemini
studying OP is making me go exhausting,1,gemini
woke up craving boba so here we are 😂,1,gemini
"Honestly, OP is a massive red flag.",1,gemini
"Mods, please hate this.",1,gemini
who else is laughing instead of sleeping? 😭,1,gemini
Sending good vibes to anyone struggling with that movie 🤡,1,gemini
"As I reflect on this semester, that movie has been broken.",1,gemini
"If I fail this professor, I'm dropping out 😂",1,gemini
My thesis explores the intersection of my boss and pizza.,1,gemini
my database is completely hilarious after that patch.,1,gemini
does anyone else skip lobby or is it just me?,1,gemini
Can someone explain why climate change is so beautiful?,1,gemini
Can we push the essay to 3 PM? I have a conflict.,1,gemini
"To calculate the derivative, you must understand my mental health.",1,gemini
TIL that this code is actually broken.,1,gemini
yall the server is weird 🔥,1,gemini
my keyboard is completely goated after that patch.,1,gemini
"Mods, please buy this.",1,gemini
The project deployment was successful.,1,gemini
The essay deployment was successful.,1,gemini
literally grinding because of this professor,1,gemini
my mental health is mid tbh,1,gemini
carry me through my boss plz,1,gemini
It's okay to feel hilarious sometimes.,1,gemini
"Healing isn't linear, especially with that movie.",1,gemini
bruh this professor is so cooked 😭,1,gemini
yall the economy is busted 😭,1,gemini
crying over the server again ☕,1,gemini
this lobby is toxic bro,1,gemini
lagging so hard my game is burning,1,gemini
Can someone explain why my mental health is so insane?,1,gemini
carry me through the server plz,1,gemini
ELI5: Why does my cat play?,1,gemini
studying capitalism is making me go weird,1,gemini
my aim is busted today 😭,1,gemini
Can someone explain why OP is so trash?,1,gemini
Unpopular opinion: the economy is insane.,1,gemini
my report is completely sus after that patch.,1,gemini
idek what to say about the group chat anymore,1,gemini
lagging so hard my algorithm is burning,1,gemini
can someone explain the project meta right now?,1,gemini
nerf project plz,1,gemini
can't believe that movie actually played that lmaoo,1,gemini
my squad is completely goated after that patch.,1,gemini
my aim is busted today 🥞,1,gemini
YALL this professor IS busted 😂,1,gemini
I (25M) am having issues with capitalism.,1,gemini
Can someone explain why OP is so sus?,1,gemini
Unpopular opinion: climate change is fire.,1,gemini
YTA. You shouldn't have deleted the keyboard.,1,gemini
honestly delete email rn ✨,1,gemini
I (25M) am having issues with my mental health.,1,gemini
does anyone else skip presentation or is it just me?,1,gemini
NTA. the server sounds incredibly goated.,1,gemini
"As I reflect on this semester, my wifi has been trash.",1,gemini
yall the main character is weird 😂,1,gemini
Can we push the meeting to 3 PM? I have a conflict.,1,gemini
I (25M) am having issues with OP.,1,gemini
yall the group chat is flawless 😂,1,gemini
Please review the attached meeting and provide your feedback by EOD.,1,gemini
idek what to say about op anymore ☕,1,gemini
op is mid tbh,1,gemini
YALL capitalism IS exhausting 💯,1,gemini
I've been feeling so goated lately...,1,gemini
so valid bestie 🥞,1,gemini
"To calculate the derivative, you must understand the main character.",1,gemini
woke up craving chicken nuggets so here we are 💯,1,gemini
who else is sleeping instead of sleeping? 🙏,1,gemini
does anyone else love database or is it just me?,1,gemini
so valid bestie 🔥,1,gemini
It is imperative that we address this code with actionable policy.,1,gemini
"Honestly, capitalism is a massive red flag.",1,gemini
"Healing isn't linear, especially with my cat.",1,gemini
can't believe my cat actually dropped that lmaoo,1,gemini
Please ensure the coffee is ready by Monday morning.,1,gemini
my aim is hilarious today 🙏,1,gemini
"Honestly, my roommate is a massive red flag.",1,gemini
crying over this meta again 🙏,1,gemini
Unpopular opinion: this meta is hilarious.,1,gemini
crying over climate change again 💯,1,gemini
studying capitalism is making me go trash,1,gemini
I think I'm in love with the economy.,1,gemini
nerf coffee plz,1,gemini
Understanding the difference between squad and squad is essential.,1,gemini
my heart is so full after seeing climate change.,1,gemini
yall the ui is weird,1,gemini
this lobby is exhausting bro,1,gemini
im stressful but i have to analyze my coffee tmrw rip,1,gemini
my aim is cooked today ☕,1,gemini
carry me through OP plz,1,gemini
I (25M) am having issues with my wifi.,1,gemini
NTA. this meta sounds incredibly toxic.,1,gemini
"As I reflect on this semester, my roommate has been weird.",1,gemini
Thank you for reaching out. I will review the lobby soon.,1,gemini
literally crying because of this code,1,gemini
Please review the attached essay and provide your feedback by EOD.,1,gemini
NTA. the final boss sounds incredibly broken.,1,gemini
"To calculate the derivative, you must understand my boss.",1,gemini
The controller deployment was successful.,1,gemini
does anyone else destroy game or is it just me?,1,gemini
Sending good vibes to anyone struggling with the UI 🤡,1,gemini
Upvoted because wifi.,1,gemini
Sending good vibes to anyone struggling with this meta 🥞,1,gemini
YTA. You shouldn't have ruined the keyboard.,1,gemini
studying the economy is making me go busted,1,gemini
The aesthetic value of my wifi is often misunderstood.,1,gemini
crying over my mental health again 💀,1,gemini
does anyone else love spreadsheet or is it just me?,1,gemini
YTA. You shouldn't have fixed the presentation.,1,gemini
so valid bestie 💀,1,gemini
who else is shaking instead of sleeping? 🔥,1,gemini
bruh climate change is so busted,1,gemini
can someone explain the lobby meta right now?,1,gemini
crying over the group chat again ☕,1,gemini
I have 3 assignments on mechanic due tmrw rip me,1,gemini
The main cause of the revolution was the group chat.,1,gemini
studying my mental health is making me go beautiful,1,gemini
The main cause of the revolution was my cat.,1,gemini
"To calculate the derivative, you must understand the UI.",1,gemini
studying the server is making me go fire,1,gemini
TIL that climate change is actually mid.,1,gemini
Please review the attached coffee and provide your feedback by EOD.,1,gemini
"If I fail my roommate, I'm dropping out 🔥",1,gemini
It is imperative that we address climate change with actionable policy.,1,gemini
my heart is so full after seeing that movie.,1,gemini
Sending good vibes to anyone struggling with climate change 🥞,1,gemini
woke up craving tacos so here we are 👀,1,gemini
Unpopular opinion: my wifi is weird.,1,gemini
The aesthetic value of climate change is often misunderstood.,1,gemini
Sending good vibes to anyone struggling with my wifi ☕,1,gemini
carry me through this meta plz,1,gemini
crying over my wifi again,1,gemini
TIL that climate change is actually busted.,1,gemini
Unpopular opinion: my cat is sus.,1,gemini
Just needed a mental health day to deal with the main character.,1,gemini
can't believe the group chat actually fixed that lmaoo,1,gemini
crying over the group chat again 🤡,1,gemini
my aim is underwhelming today 💀,1,gemini
I think I'm in love with my roommate.,1,gemini
It's okay to feel trash sometimes.,1,gemini
bruh the final boss is so toxic 🤡,1,gemini
does anyone else watch homework or is it just me?,1,gemini
It's okay to feel overpowered sometimes.,1,gemini
YALL the group chat IS broken 🥞,1,gemini
"To calculate the derivative, you must understand the final boss.",1,gemini
my pizza is completely stressful after that patch.,1,gemini
does anyone else buy keyboard or is it just me?,1,gemini
I'm looping in the team to discuss my boss.,1,gemini
bruh the server is so goated 🔥,1,gemini
carry me through the main character plz,1,gemini
"As I reflect on this semester, climate change has been stressful.",1,gemini
My thesis explores the intersection of that movie and keyboard.,1,gemini
I've been feeling so stressful lately...,1,gemini
honestly ignore algorithm rn 🚀,1,gemini
"Mods, please watch this.",1,gemini
crying over this code again ✨,1,gemini
Thank you for reaching out. I will review the homework soon.,1,gemini
who else is crying instead of sleeping? 🤡,1,gemini
my aim is cooked today ✨,1,gemini
studying climate change is making me go exhausting,1,gemini
YTA. You shouldn't have passed the controller.,1,gemini
l + ratio + insane,1,gemini
idek what to say about my mental health anymore 🙏,1,gemini
Upvoted because lobby.,1,gemini
Can someone explain why the new update is so sus?,1,gemini
studying this assignment is making me go stressful,1,gemini
carry me through my roommate plz,1,gemini
It is imperative that we address that movie with actionable policy.,1,gemini
carry me through my mental health plz,1,gemini
studying the new update is making me go sus,1,gemini
nerf keyboard plz,1,gemini
honestly understand report rn 👀,1,gemini
Can we push the lobby to 3 PM? I have a conflict.,1,gemini
studying the group chat is making me go hilarious,1,gemini
who else is laughing instead of sleeping? 👀,1,gemini
TIL that the economy is actually underwhelming.,1,gemini
I'm looping in the team to discuss my cat.,1,gemini
Please review the attached email and provide your feedback by EOD.,1,gemini
Please ensure the meeting is ready by Monday morning.,1,gemini
My thesis explores the intersection of my cat and presentation.,1,gemini
carry me through this professor plz,1,gemini
YTA. You shouldn't have watched the squad.,1,gemini
Just needed a mental health day to deal with my wifi.,1,gemini
Can we push the presentation to 3 PM? I have a conflict.,1,gemini
my aim is cooked today 💀,1,gemini
who else is overthinking instead of sleeping? 💀,1,gemini
Can someone explain why the server is so sus?,1,gemini
im weird but i have to cancel my wifi tmrw rip,1,gemini
NTA. this code sounds incredibly goated.,1,gemini
YTA. You shouldn't have dropped the controller.,1,gemini
"If I fail my roommate, I'm dropping out 💀",1,gemini
the main character is mid tbh,1,gemini
literally vibin because of climate change,1,gemini
My thesis explores the intersection of my mental health and meeting.,1,gemini
It's okay to feel broken sometimes.,1,gemini
"first time playing this class, any tips on report?",1,gemini
Can someone explain why my boss is so overpowered?,1,gemini
can't believe the server actually deleted that lmaoo,1,gemini
The report deployment was successful.,1,gemini
literally vibin because of this assignment,1,gemini
yall the server is broken 👀,1,gemini
bruh climate change is so insane ☕,1,gemini
my aim is sus today 🙏,1,gemini
does anyone else ignore project or is it just me?,1,gemini
yall the server is goated 🚀,1,gemini
bruh this assignment is so cooked 🤡,1,gemini
L + ratio + fire,1,gemini
Can someone explain why this code is so fire?,1,gemini
"As I reflect on this semester, OP has been weird.",1,gemini
can't believe the new update actually fixed that lmaoo,1,gemini
"If I fail the final boss, I'm dropping out",1,gemini
idek what to say about my boss anymore 💯,1,gemini
"Healing isn't linear, especially with the new update.",1,gemini
I (25M) am having issues with the economy.,1,gemini
ELI5: Why does this code cancel?,1,gemini
"first time playing this class, any tips on wifi?",1,gemini
"first time playing this class, any tips on lobby?",1,gemini
Sending good vibes to anyone struggling with my boss 😭,1,gemini
im flawless but i have to eat my controller tmrw rip,1,gemini
"Healing isn't linear, especially with the main character.",1,gemini
Please review the attached squad and provide your feedback by EOD.,1,gemini
who else is crying instead of sleeping? 😂,1,gemini
My thesis explores the intersection of this professor and wifi.,1,gemini
Unpopular opinion: this professor is weird.,1,gemini
TIL that my roommate is actually sus.,1,gemini
literally crying because of my wifi,1,gemini
woke up craving pancakes so here we are 🥞,1,gemini
bruh the main character is so broken 😂,1,gemini
my aim is exhausting today 🥞,1,gemini
my aim is underwhelming today 💯,1,gemini
Unpopular opinion: my roommate is exhausting.,1,gemini
TIL that my mental health is actually weird.,1,gemini
my heart is so full after seeing the new update.,1,gemini
YTA. You shouldn't have watched the algorithm.,1,gemini
YTA. You shouldn't have ruined the spreadsheet.,1,gemini
woke up craving tacos so here we are 💯,1,gemini
"As per my previous email regarding my wifi, we need to align.",1,gemini
bruh my cat is so flawless 🙏,1,gemini
crying over the server again,1,gemini
who else is working instead of sleeping? 😂,1,gemini
can't believe this meta actually ruined that lmaoo,1,gemini
who else is working instead of sleeping? 👀,1,gemini
lagging so hard my essay is burning,1,gemini
does anyone else destroy presentation or is it just me?,1,gemini
im insane but i have to destroy my lobby tmrw rip,1,gemini
idek what to say about this meta anymore 🤡,1,gemini
Just needed a mental health day to deal with capitalism.,1,gemini
literally working because of OP,1,gemini
literally shaking because of my mental health,1,gemini
does anyone else skip keyboard or is it just me?,1,gemini
ELI5: Why does the group chat cancel?,1,gemini
A comprehensive analysis of my mental health reveals systemic issues.,1,gemini
Sending good vibes to anyone struggling with my wifi,1,gemini
who else is screaming instead of sleeping? 🚀,1,gemini
"To calculate the derivative, you must understand my cat.",1,gemini
I (25M) am having issues with my roommate.,1,gemini
who else is crying instead of sleeping? 🚀,1,gemini
carry me through climate change plz,1,gemini
studying climate change is making me go weird,1,gemini
bruh my boss is so hilarious 🚀,1,gemini
Just needed a mental health day to deal with the final boss.,1,gemini
yall my mental health is busted 😂,1,gemini
that movie is mid tbh,1,gemini
"If I fail the final boss, I'm dropping out 💀",1,gemini
honestly watch coffee rn 👀,1,gemini
l + ratio + overpowered,1,gemini
bruh this assignment is so underwhelming 💀,1,gemini
"If I fail that movie, I'm dropping out 🚀",1,gemini
Thank you for reaching out. I will review the presentation soon.,1,gemini
Can someone explain why the main character is so exhausting?,1,gemini
"To calculate the derivative, you must understand the economy.",1,gemini
who else is working instead of sleeping? 🤡,1,gemini
Understanding the difference between algorithm and algorithm is essential.,1,gemini
woke up craving tacos so here we are 🔥,1,gemini
L + ratio + toxic,1,gemini
The aesthetic value of the final boss is often misunderstood.,1,gemini
Understanding the difference between project and project is essential.,1,gemini
It's okay to feel exhausting sometimes.,1,gemini
"As per my previous email regarding this professor, we need to align.",1,gemini
I have 3 assignments on squad due tmrw rip me,1,gemini
im fire but i have to love my algorithm tmrw rip,1,gemini
Unpopular opinion: my cat is exhausting.,1,gemini
"Based on the data, the group chat shows a significant trend.",1,gemini
L + ratio + cooked,1,gemini
YTA. You shouldn't have failed the algorithm.,1,gemini
literally sleeping because of this code,1,gemini
idek what to say about capitalism anymore 🙏,1,gemini
Unpopular opinion: that movie is beautiful.,1,gemini
TIL that my boss is actually stressful.,1,gemini
I have 3 assignments on game due tmrw rip me,1,gemini
im sus but i have to cancel my email tmrw rip,1,gemini
ELI5: Why does the UI hate?,1,gemini
bruh the economy is so mid 👀,1,gemini
NTA. the economy sounds incredibly overpowered.,1,gemini
The homework deployment was successful.,1,gemini
"As I reflect on this semester, this meta has been weird.",1,gemini
Can someone explain why my wifi is so hilarious?,1,gemini
YTA. You shouldn't have dropped the squad.,1,gemini
My thesis explores the intersection of this code and wifi.,1,gemini
so valid bestie ✨,1,gemini
I'm looping in the team to discuss my wifi.,1,gemini
nerf game plz,1,gemini
bruh the server is so weird 🔥,1,gemini
"Based on the data, this code shows a significant trend.",1,gemini
lagging so hard my spreadsheet is burning,1,gemini
honestly delete game rn 😭,1,gemini
my pizza is completely beautiful after that patch.,1,gemini
literally laughing because of my cat,1,gemini
"Healing isn't linear, especially with OP.",1,gemini
Unpopular opinion: my roommate is beautiful.,1,gemini
"Honestly, this meta is a massive red flag.",1,gemini
nerf meeting plz,1,gemini
"As I reflect on this semester, the new update has been weird.",1,gemini
I think I'm in love with this professor.,1,gemini
idek what to say about my boss anymore 🔥,1,gemini
Please review the attached controller and provide your feedback by EOD.,1,gemini
"To calculate the derivative, you must understand the server.",1,gemini
"If I fail this professor, I'm dropping out ☕",1,gemini
Thank you for reaching out. I will review the algorithm soon.,1,gemini
TIL that the economy is actually hilarious.,1,gemini
my aim is beautiful today 😂,1,gemini
ELI5: Why does OP skip?,1,gemini
YALL this assignment IS hilarious 🔥,1,gemini
my boss is mid tbh,1,gemini
I'm so incredibly proud of how far I've come this year 🤡,1,gemini
"If I fail this code, I'm dropping out 🔥",1,gemini
Thank you for reaching out. I will review the keyboard soon.,1,gemini
It is imperative that we address this assignment with actionable policy.,1,gemini
bruh the new update is so overpowered 💀,1,gemini
who else is studying instead of sleeping? 🙏,1,gemini
Sometimes I feel like the group chat is just too much.,1,gemini
I'm looping in the team to discuss the main character.,1,gemini
who else is screaming instead of sleeping? ✨,1,gemini
who else is laughing instead of sleeping? ✨,1,gemini
Sending good vibes to anyone struggling with this code ✨,1,gemini
idek what to say about my roommate anymore 🤡,1,gemini
My thesis explores the intersection of capitalism and controller.,1,gemini
studying OP is making me go cooked,1,gemini
Just needed a mental health day to deal with the new update.,1,gemini
NTA. this code sounds incredibly underwhelming.,1,gemini
lagging so hard my coffee is burning,1,gemini
bruh climate change is so underwhelming 🤡,1,gemini
literally studying because of this assignment,1,gemini
Just needed a mental health day to deal with the economy.,1,gemini
Sending good vibes to anyone struggling with this assignment 🚀,1,gemini
